burnt	caramel	[16419, 448, 510, 746, 1904, 3069, 4542, 5538, 8732, 8906, 14167, 14776, 16972, 18334, 19574, 19887, 24761, 25312, 26975, 27293, 28322, 29489, 29809, 7218, 10123, 12896, 12898, 12902, 14269]
expensive	side	[5611, 17444, 7149, 15394, 18512, 32935, 3128, 143, 4002, 7303, 8014, 19066, 28447, 9959, 29471, 31899, 33039, 15938, 10225, 12001, 6392, 6663, 7420, 1888, 10468, 475, 14521, 7951, 49, 5921, 10352, 12059]
romantic	place	[5960, 21570, 21756, 686, 15211, 6991, 11959, 589, 13459, 9468, 3325, 22235]
small	bowl	[43591, 7415, 8872, 11292, 16179, 22545, 22954, 29381, 44, 28971, 6789, 8987, 9728]
dry	chicken	[16959, 10966, 19013, 1115, 2685, 7274, 13159, 20734, 1364, 1946, 7188, 5805, 9079, 9341, 12312, 14587, 16180, 23695, 23708, 25513, 29228, 33079, 33838, 12783, 7406, 8262, 9681, 32301]
kotteri	ramen	[249, 250, 720, 1159, 1349, 2750, 3607, 3649, 4764, 5054, 5370, 6336, 6549, 8577, 8797, 8821, 18076, 24606, 28519, 15163, 26776]
popular	spot	[8554, 8127, 24599, 8018, 24035, 27789, 6253, 2500, 4204, 16837, 12009, 4567, 7107]
order	ramen	[1935, 3695, 9079, 13792, 17834, 21063, 21658, 25472, 27015, 31176, 18600, 20769]
rich	flavors	[1538, 18540, 23431, 34249, 2323, 8991, 7690, 5491, 9279, 1921, 7965, 28227, 3331, 2532, 9218, 4685, 27225]
dry	meat	[19390, 23301, 12202, 164, 1138, 5441, 7299, 27420, 9282, 1051, 4645, 928, 3506, 9058, 10410, 10894, 12264, 15900, 26039, 5368, 5428, 6718, 9759, 18810, 19164, 19803, 20437, 22175, 22176, 6299, 7723, 4363, 13022, 3154, 33200]
bone	marrow	[77, 377, 378, 400, 429, 511, 528, 719, 738, 741, 892, 1169, 1260, 1265, 1455, 1580, 1651, 1690, 1925, 1939, 1974, 2183, 2205, 2208, 2230, 2581, 2682, 2742, 3023, 3027, 3496, 3520, 3683, 3764, 3800, 3805, 3970, 3978, 4068, 4210, 4239, 4245, 4499, 4837, 4868, 5053, 5058, 5310, 5388, 5418, 5421, 5498, 5830, 6054, 6144, 6184, 6305, 6322, 6439, 6632, 6756, 6830, 6929, 7203, 7210, 7271, 7530, 7650, 7928, 7929, 8102, 8201, 8357, 8365, 8398, 8430, 8515, 8821, 8888, 8959, 8960, 9413, 9415, 9614, 9984, 10205, 10226, 10333, 10401, 10511, 10559, 10598, 10953, 10960, 10998, 11081, 11178, 11733, 12028, 12111, 12364, 12521, 12798, 12984, 13086, 13392, 14334, 14398, 14694, 14952, 15264, 15372, 15489, 15524, 15787, 16174, 16440, 17386, 17388, 17395, 17538, 17560, 17798, 18076, 18204, 18307, 18656, 18658, 18678, 18706, 18783, 18850, 18991, 19030, 19149, 19590, 19772, 20229, 20369, 20408, 20519, 20562, 20563, 20573, 20798, 21452, 21546, 21692, 21793, 21803, 21806, 22046, 22229, 28429, 1745, 1817, 1818, 5189, 6412, 9892, 9895, 15537]
apple	pie	[22754, 2337, 2487, 12483, 32269, 5529, 8080, 9615, 10518, 11589, 12318, 12661, 12838, 14353, 17351, 20068, 4108, 8810, 10243, 11918, 21040, 903, 13515, 14048, 14358, 24890, 24894, 22760, 36433, 4060, 4222, 6706, 8236, 8450, 10562, 14612, 16604, 21018, 22946, 23325, 27395, 13019, 1077, 2683, 3302, 4280, 5259, 5654, 6907, 10033, 10698, 11481, 11590, 12473, 12832, 13090, 13525, 13571, 14250, 14621, 14651, 14654, 16298, 16727, 17884, 18373, 18916, 18923, 19395, 20331, 21491, 22642, 23617, 24304, 456, 458, 2513, 2586, 2587, 3615, 4107, 8948, 10138, 18387, 20069, 21486, 22251, 22266, 4071]
short	rib	[3089, 4681, 7232, 7591, 12815, 12816, 17102, 48186, 4611, 4747, 6217, 6367, 6932, 8608, 9549, 9552, 10384, 10654, 11076, 11122, 11179, 11180, 16054, 16812, 16849, 17029, 17031, 17291, 17862, 18515, 19044, 23682, 23700, 10183, 1227, 1777, 1783, 3821, 4499, 5397, 7064, 7513, 8381, 9955, 9141]
new	experience	[28857, 9770, 23007, 25232, 32293, 7668, 23709, 8194, 22261, 7437, 1698, 11313, 1736]
sushi	experience	[4464, 5388, 6768, 6782, 6838, 7262, 7659, 8739, 9544, 9550, 10814, 13419]
dessert	waffle	[648, 849, 1183, 1510, 3517, 4848, 5190, 6327, 8611, 9387, 9569, 10570, 11527, 12083, 12939, 14972, 16561, 17963, 18277, 19603, 20740, 22365, 22677, 22915]
ood	food	[17501, 2598, 8952, 34658, 36848, 45814, 21353, 23651, 21419, 10780, 15236, 6491, 1614, 30260, 9095, 6622, 10354, 1696, 11035, 17894, 20372, 16915]
slow	service	[8631, 9525, 21697, 17617, 5099, 8759, 11815, 12418, 12604, 18360, 18584, 20103, 20718, 21215, 23517, 28054, 32051, 32053, 41233, 41356, 41904, 42924, 43831, 44052, 44082, 44934, 47089, 1648, 5143, 8099, 8255, 9901, 16545, 17181, 24268, 24449, 29564, 30073, 21790, 22900, 2043, 4198, 5243, 8594, 14833, 15484, 15552, 20287, 23310, 24603, 5055, 8169, 15282, 2183, 3612, 10096, 225, 663, 1497, 1870, 3096, 3243, 16241, 16259, 17872, 12106, 12640, 2596, 6007, 7175, 10654, 11720, 12153, 12718, 12920, 19848, 20205, 22717, 27023, 1511, 5946, 6109, 5815, 13054, 13395, 15362, 16897, 17972, 18870, 18946, 38034, 42880, 12009, 13298, 5816, 5679, 9963]
lacked	flavor	[15825, 25628, 39679, 43566, 1731, 3301, 4494, 12310, 15331, 24983, 28351, 6561, 12016, 19967, 5337, 2496, 15302, 20297, 30671, 686, 7283, 7930, 13324, 11352, 69, 2024, 3351, 4818, 8751, 2601, 3752, 10733, 8786, 13950, 20441, 2020, 8072, 20200, 2516, 11217, 16315, 3589, 5371, 8618, 9500, 56, 10764]
sweet	breads	[8201, 8472, 13204, 13715, 13838, 14512, 14522, 15946, 15949, 18059, 19519, 20167, 20176, 20303, 21480, 16357]
memorable	meal	[2202, 3991, 5321, 5446, 10651, 27991, 7403, 3419, 10176, 13148, 13495, 10271, 11060]
thousand	reviews	[12458, 29277, 25862, 27472, 17551, 4810, 11374, 9622, 10360, 15947, 25392, 15264, 4642, 22895, 36637, 4009, 16503, 16596, 4532]
star	place	[25506, 35047, 14105, 19486, 15081, 922, 4102, 33545, 10059, 11681, 3725, 23904, 8634, 12680, 1997, 2363, 18191, 16573]
huge	wait	[13351, 1454, 14012, 15509, 23731, 26580, 31100, 14892, 7942, 5241, 36128]
high	price	[2433, 6640, 21619, 22213, 3011, 16748, 992, 18583, 615, 33945, 4965, 5066, 500, 2025, 6216, 2212, 7857, 12378, 27199, 3517, 11800, 17207, 19134]
family	dinner	[17039, 15134, 16185, 42, 3865, 5176, 10086, 29764, 31962, 1945, 8746]
definitely	good	[9491, 7915, 26063, 26823, 31236, 10228, 35201, 17692, 4151, 16141, 17986, 25395, 25478, 10888, 1137, 20504, 33319, 36675, 1773, 2724, 9073, 11427, 13758, 18456, 10648, 503, 7641, 5924, 22781, 12245, 4122, 3403, 6997, 13475, 13819]
high	expectations	[3315, 4040, 6052, 7355, 9031, 18393, 20559, 21094, 22333, 6208, 12458, 19647, 20314, 27647, 27648, 27649, 30921, 8839, 11817, 13847, 13917, 16345, 20011, 31964, 38116, 40004, 48713, 1540, 1841, 4709, 18453, 18647, 24944, 25771, 29616, 2887, 5275, 6766, 7201, 9013, 11901, 11985, 12631, 12691, 23246, 601, 3221, 718, 1213, 4386, 5351, 6546, 7378, 22674, 6265, 7432, 1781, 2050, 2638, 3531, 963, 1726, 2148, 9663, 11266, 11323, 14444, 16982, 18802, 23236, 35450, 1276, 1376, 1594, 5533, 6793, 7757, 6364, 6378, 7624, 1599, 1605, 3385, 9516, 10071, 10580, 12996, 17525, 25269, 29217, 30053, 30862, 36287, 36450, 36671, 37190, 6265, 14816, 15438, 17669, 18270, 18626, 19559, 19581, 23076, 138, 1573, 1618, 2213, 4699, 5868, 6216, 6219, 6276, 6687, 11315, 14819, 15007, 15033, 1230, 2848, 5271, 43, 1071, 1168, 8846, 12234, 12882, 12952, 3623, 4348, 6681, 6848, 7498, 9109, 16117, 22059, 2727, 13112, 3087, 9584, 3340, 5822, 10371, 12782, 18482, 18945, 20298, 28342, 10222, 25420, 22137, 18445, 21113, 13355, 17028, 1411, 438, 13450]
delicious	ramen	[519, 812, 2435, 2939, 4385, 5374, 6890, 7092, 7765, 7857, 7859, 8476, 8636, 8770, 10958, 12404, 13937, 14580, 18110, 19534, 20802, 21299, 21456, 22206, 22487, 22830, 22996, 23433, 23685, 23812, 24057, 24635, 26832, 28790, 29068, 29231, 29552, 29933, 30947, 31090, 31418, 31462, 2700, 3611, 5168, 5807, 7131, 7233, 7662, 9004, 10558, 10880, 11882, 14128, 14692, 16680, 16700, 16895, 18789, 19087, 20562, 21699, 22848, 23432, 23699, 25015, 27066, 27752, 27772, 28399, 30617, 31734, 33111, 33384, 34693, 35137, 36299, 37193, 3898, 4245, 26130, 3295, 3843, 8995, 16490]
best	waffles	[206, 1114, 2942, 3646, 9483, 9976, 11070, 11708, 23603, 9075, 21290, 21332]
roasted	tomatoes	[12810, 13007, 16108, 16367, 18176, 28763, 29611, 29816, 32715, 38689, 39257, 42549, 43345, 50114, 279, 6001, 1651, 2606, 3922, 7089, 8608, 12368, 12584, 12961, 14193, 14668, 15985, 16261, 22611]
style	bbq	[5916, 7760, 7960, 9190, 20112, 23957, 27650, 31700, 5702, 7585, 8404, 9372, 10397, 13528, 13639, 5022]
excellent	flavor	[7334, 23106, 33643, 4533, 6606, 5373, 6643, 11415, 14235, 26930, 4849, 1449, 35002, 14365, 4153, 8322, 13921, 1312, 12274, 9500, 16983]
bell	peppers	[56, 5785, 10004, 10943, 25321, 26535, 27717, 42114, 46363, 27513, 6421, 255, 1142, 2348, 2364, 2536, 3990, 6989, 7107, 7840, 8631, 9714, 10989, 11771, 13652, 16499, 16640, 16752, 17708, 18334, 19081, 19232, 19960, 21295, 23135, 2017, 3254, 178, 1399, 2258, 1108, 8066, 14020, 645, 2373, 1935, 6622]
long	overdue	[22351, 17317, 653, 5750, 3298, 15228, 21058, 14617, 4519, 4677, 5578, 10578, 5603, 12874]
bacon	bread	[877, 1178, 3855, 5637, 6426, 8432, 9277, 9317, 9351, 10998, 11577, 12479, 12594, 13029, 15600, 15770, 15773, 15944, 881, 11733]
blueberry	pancakes	[44512, 545, 1337, 2982, 3294, 4847, 5224, 6338, 6644, 7127, 7783, 7911, 8362, 9656, 10822, 12250, 13196, 14700, 14709, 15131, 15156, 15506, 15768, 15785, 16658, 17255, 17863, 18380, 19097, 19540, 20591, 21312, 21670, 22550, 22636, 23359, 23854, 23931, 7048]
friendly	atmosphere	[17873, 22644, 20069, 6520, 17799, 20192, 12626, 17433, 1392, 6416, 11724, 29900, 30514, 33776, 35927, 5672, 958, 24127, 19823, 20686]
lengthy	wait	[16027, 29431, 12143, 30458, 18839, 18991, 21656, 32033, 7339, 19930, 9271, 10705]
saturday	evening	[6635, 1138, 4804, 23272, 6193, 18480, 19483, 23283, 27407, 48495, 12108, 20893, 881, 3683, 10226, 32085, 17916, 25665, 33988, 14630, 7394, 45, 3904, 5069, 18614, 25944, 3548, 9604, 2405, 8746, 13931, 18143, 6489]
long	beach	[18054, 46917, 49425, 49431, 6358, 15196, 22294, 271, 14608, 1686, 12279, 12293, 32850, 16332, 1789, 2502, 3263, 15475]
great	combo	[4479, 6746, 17742, 21818, 33192, 2503, 40950, 45928, 13832, 1268, 4879, 3573, 9291, 8372, 11208, 21404]
busy	place	[3459, 14442, 15542, 15655, 27156, 31214, 37134, 46167, 9408, 10395, 6930, 7023, 17022, 4910, 6331, 2749, 16342, 19561, 25191, 4272, 3, 2794, 9452, 14694, 17806, 18643, 7054, 8716, 23114, 29089, 31199, 2859, 10415, 5590, 12599, 12796, 17807, 4233, 9822, 188, 3345, 8129, 8297, 4714, 16091, 17070, 8546, 8809, 9449, 24430]
hours	wait	[12574, 21501, 38061, 5857, 9983, 25247, 9707, 23471, 134, 8132, 8860, 12400, 3824, 4789, 1086, 8005, 12607, 18063]
spicy	tuna	[333, 6283, 9657, 9658, 10013, 10014, 10271, 12636, 15087, 15090, 15403, 18485, 18503, 19362, 20454, 20842, 22527, 22590, 22592, 22614, 23055, 23821, 24601, 25247, 25248, 25409, 25930, 25931, 26842, 27049, 28795, 30164, 31131, 31745, 110, 114, 178, 418, 433, 507, 923, 1542, 1644, 1816, 1866, 2000, 2839, 3047, 3628, 3669, 3810, 3822, 3871, 3980, 4020, 4564, 5057, 5559, 5703, 5894, 6009, 6023, 6191, 6324, 6326, 6700, 6704, 7122, 7297, 7531, 7753, 8506, 9205, 9364, 10614, 10879, 11337, 11451, 11684, 12136, 12443, 12645, 12706, 13171, 6578]
sweet	treat	[2175, 7575, 3738, 12341, 9871, 21228, 9662, 11328, 28879, 38, 21316]
waffle	sandwiches	[2285, 2353, 2493, 2505, 2830, 2987, 3732, 4633, 5664, 6399, 8116, 8389, 9130, 9442, 9443, 9479, 9973, 11107, 11110, 11484, 11800, 12183, 12456, 13058, 14234, 14438, 15779, 16072, 16486, 17094, 19269, 19511, 19843, 20294, 20837, 21444, 22442, 22974, 23151, 23626, 23797, 362, 621, 977, 1157, 1222, 1264, 1571, 1724, 1912, 2496, 2716, 2750, 2901, 2903, 3144, 3671, 3675, 3984, 4020, 4448, 4453, 4552, 4766, 4789, 4956, 4974, 5052, 5755, 5971, 6060, 6378, 6757, 6776, 7134, 7347, 7816, 8111, 8154, 8247, 8413, 8572, 8975, 9338, 9365, 9401, 9445, 9462, 9527, 9798, 9955, 10417, 10516, 10549, 10583, 10672, 10932, 11354, 11610, 11781, 11915, 12337, 13179, 13570, 13804, 13871, 14063, 14219, 14230, 14712, 14846, 15200, 15907, 16227, 16265, 16355, 16660, 16721, 16887, 17173, 17391, 17887, 18028, 18321, 18655, 19056, 19083, 19143, 19215, 19885, 20026, 20398, 20442, 20657, 20660, 20870, 20903, 20954, 21007, 21112, 21206, 21412, 21743, 22253, 23058, 23553, 22995]
hot	water	[2278, 16599, 1446, 29271, 7948, 27664, 7623, 25245, 29565, 2453, 25266, 13133, 26848]
awesome	experience	[18779, 19962, 4654, 15513, 14947, 17805, 7210, 16762, 21777, 27013, 3104, 202, 12686, 12911, 15517, 19425, 21940, 4904, 13344, 9351, 5160, 10153, 11876]
perfect	sauce	[22449, 29482, 35444, 45539, 291, 5540, 1449, 6934, 1589, 2429, 6326, 12830, 16946, 26502, 27097, 27489, 31247, 32488, 34400, 5713, 18286, 4545, 6021, 8289, 6370]
chicken	dinner	[8964, 4743, 146, 15224, 267, 815, 835, 1084, 2534, 6537, 7228, 11348, 11526, 12709, 14634, 15003, 18711, 20361, 20362, 23157, 24014, 24015, 24061, 26714, 27152, 27262, 30166, 30367, 31097, 32763, 36571, 18126]
walnut	bread	[16817, 684, 7410, 11924, 13099, 13826, 14108, 14609, 17780, 19709, 20327, 21219, 21294, 22507, 22508, 25390, 25607, 27618, 28264]
loves	place	[4169, 13604, 21801, 37932, 40938, 847, 3514, 19023, 25777, 7763, 14551, 25038, 31709, 35601, 37242, 8421, 24052, 919, 1495, 12650, 3101, 12584, 14884, 4252, 6498, 8354, 12679, 5411, 15060]
great	bbq	[1936, 5805, 6788, 8469, 8673, 9259, 10679, 11231, 14544, 15513, 15666, 16121, 20196, 20529, 21759, 22149, 24686, 24845, 24890, 24911, 26582, 26630, 27110, 27227, 27483, 28142, 28322, 28744, 28966, 30174, 30770, 31447, 32191, 32471, 32496, 33387, 33877, 34381, 34796, 35867, 104, 154, 632, 1074, 1217, 1758, 2054, 2292, 2366, 2605, 2737, 2989, 3421, 3950, 3996, 5259, 5494, 6258, 6471, 7665, 9458, 9727, 9999, 10908, 11751, 11874, 12153, 12677, 14007, 14075, 1098, 4085, 8942, 1844, 22824, 34429, 1213]
lunch	special	[4754, 6026, 875, 3190, 6807, 6922, 10142, 152, 503, 606, 686, 1858, 2178, 2192, 2748, 3574, 3859, 3922, 4273, 5558, 6225, 6963, 7433, 8419, 10038, 11579, 11726, 11758, 12156, 12197, 6021, 6270, 7353, 13675, 15348, 17482, 29097, 29558, 33674, 35820, 5425, 1964, 2086, 2087, 3265, 4397, 5292, 6470, 7518, 8006, 8135, 8183, 8849, 9991, 10199, 25, 238, 273, 424, 474, 533, 641, 1080, 1391, 1443, 1512, 1519, 1573, 1574, 1657, 1780, 2117, 2249, 2407, 2412, 2609, 3127, 3198, 3210, 3216, 3520, 3601, 3615, 4434, 4756, 5536, 5549, 5618, 5776, 5946, 6226, 6386, 6903, 7119, 7142, 7434, 7520, 8008, 8634, 8675, 8702, 9125, 9678, 10013, 10266, 10368, 10737, 10871, 11436, 11633, 11679, 11912, 12194, 12560, 12571, 13197, 16236]
favorite	spot	[21710, 32275, 43696, 19139, 931, 5385, 35110, 24330, 17005, 5328, 721, 12269, 4437, 10270]
full	house	[28578, 19570, 37326, 41308, 12540, 12009, 14682, 5110, 6877, 8790, 15735, 6151, 202, 3669, 6184, 14627, 5489, 2791, 9407]
night	dinner	[4823, 5140, 6232, 24821, 34606, 46278, 17618, 18007, 6427, 4051, 515, 4006, 17045, 14436, 15117, 5314, 2504, 5408, 15495, 3762, 9236, 17348]
sushi	bar	[153, 157, 158, 557, 578, 656, 658, 701, 984, 1005, 1593, 1909, 1968, 2536, 2578, 2629, 2654, 2998, 3106, 3352, 3833, 3879, 4157, 4187, 4216, 4254, 4868, 5568, 5712, 6488, 7057, 7275, 7740, 8042, 8502, 8519, 8541, 8563, 8671, 8727, 9054, 9062, 9907, 10056, 10190, 10291, 10358, 10380, 10426, 10546, 11033, 11064, 11176, 11194, 11468, 11701, 11768, 12032, 12081, 12505, 12758, 12810, 13059, 13137, 13207, 13213, 15305, 11996, 15838, 21791, 27699, 18419, 3, 4, 194, 245, 249, 291, 410, 556, 570, 1136, 1206, 1322, 1766, 2046, 2207, 2423, 2517, 2564, 2810, 2949, 2952, 2993, 2994, 3005, 3007, 3102, 3203, 3204, 3304, 3386, 3399, 3419, 3672, 3851, 4017, 4209, 4911, 5224, 5520, 5607, 5647, 5648, 5683, 5771, 5841, 5969, 6003, 6082, 6107, 6267, 6457, 6569, 6773, 6780, 6807, 6826, 6894, 7062, 7116, 7236, 7280, 7827, 7887, 8298, 8460, 8632, 9022, 9042, 9211, 9495, 9513, 9562, 9655, 9741, 9925, 9978, 9993, 9994, 9997, 10040, 10070, 10194, 10290, 10369, 10466, 10545, 10674, 11103, 11156, 11173, 11195, 11244, 11465, 11487, 11516, 11730, 11752, 12100, 12428, 12458, 12572, 12884, 12899, 13030, 13076, 13268, 13320, 13334, 13346, 13433, 17141, 13357]
incredible	place	[14090, 20746, 19063, 25745, 15836, 31616, 14038, 15133, 4704, 13465, 2140, 10288, 20325, 131, 13203, 6235, 22291]
different	items	[18193, 21464, 22785, 47865, 23213, 5913, 6602, 5121, 10142, 10652, 9909, 21561, 15171]
hate	waiting	[22848, 12046, 24378, 25312, 25940, 30459, 2473, 5366, 14331, 17268, 24899, 25531, 26077, 9810, 989, 7427, 17115, 21622, 32182, 13908, 904, 2513, 4740, 13379, 21082, 496]
worth	try	[315, 38121, 11522, 16723, 3264, 6482, 7702, 14537, 19159, 14844, 1496, 6136, 13139, 18121, 33784, 6613, 19886, 5310]
bbq	ribs	[4036, 21077, 374, 909, 992, 2180, 2498, 2524, 3315, 4042, 4711, 6608, 7390, 8725, 9245, 9358, 9363, 9463, 10720, 11148, 11249, 11510, 11700, 13765, 14878, 17061, 17121, 18193, 18769, 19577, 20044, 20560, 20628, 20976, 22057, 22506, 23281, 24198, 24513, 24552, 24768, 25089, 25091, 25423, 25746, 26124, 27121, 27129, 27278, 29533, 29689, 30049, 31189, 31245, 32071, 33691, 34257, 34467, 34858, 35396, 36373, 36440, 37114, 37187, 4400, 11918, 33025]
tempura	bowl	[5641, 6444, 10431, 10432, 13117, 19698, 20633, 22723, 23037, 25912, 28069, 6445]
honey	sauce	[939, 1092, 1717, 3981, 6484, 7172, 9281, 9833, 11801, 17265, 19912, 20379, 20418, 7338, 22185]
positive	reviews	[18005, 7579, 22425, 26569, 31226, 33386, 17692, 19339, 29649, 35552, 42628, 9496, 12674, 2703, 19829, 709, 6209, 17361, 6001, 21153, 9126, 10026, 37162, 2207, 8149, 11787, 20353, 37141, 37321, 6088, 9948, 11776, 6823, 8684, 17760, 28467, 6681, 17585, 18800, 7336, 12486, 34984]
lobster	dish	[1956, 3094, 4543, 7423, 7884, 8517, 8650, 9434, 10532, 10588, 10724, 10807, 3822, 13607]
home	fries	[21481, 2057, 2058, 12919, 16797, 18955, 19428, 2521, 11290, 18226, 21366, 19079]
enjoyed	food	[17788, 20519, 24630, 43506, 47419, 29115, 30603, 23470, 10659, 12847, 6263, 6412, 4871, 7554]
soul	food	[72, 99, 139, 275, 588, 720, 882, 1363, 1478, 2321, 2409, 2434, 2674, 3495, 3889, 3890, 3891, 3902, 4092, 4093, 4117, 4199, 4334, 4573, 4605, 4680, 4841, 4910, 5087, 5101, 5415, 5556, 5678, 5708, 5797, 5909, 6010, 6527, 6633, 7037, 7353, 7395, 7442, 7594, 8002, 8056, 8057, 8346, 8565, 8993, 9146, 9196, 9266, 9556, 9881, 9917, 10215, 10228, 10761, 10889, 11088, 11449, 11474, 12038, 12441, 12678, 12694, 13086, 13087, 13091, 13093, 13142, 13157, 13325, 13433, 14547, 14713, 15000, 15150, 15426, 15439, 15445, 15848, 16093, 16220, 16259, 16457, 16745, 16747, 17473, 17561, 17827, 17941, 18003, 18089, 18160, 18270, 18406, 18486, 19088, 19653, 20328, 20548, 20662, 21049, 21112, 21377, 21744, 21771, 22379, 22821, 22994, 23250, 23407, 24032, 24201, 24243, 24647, 24904, 25112, 25346, 25402, 25503, 25589, 25777, 26008, 26219, 26529, 26598, 26613, 26876, 27491, 27872, 28097, 28243, 28331, 28745, 29184, 29271, 29359, 29512, 29538, 29670, 29893, 29958, 30166, 30215, 30616, 30663, 30820, 30993, 31018, 31180, 31279, 31604, 32055, 32160, 11870, 3644, 16719, 4312, 4860, 14174, 16230, 34136, 37146, 20651, 14877, 11583, 27892]
three	stars	[14653, 17812, 8126, 15261, 25554, 26596, 27133, 2537, 31979, 37466, 37675, 39888, 14476, 20922, 21963, 8133, 11421, 7288, 18159, 19636, 5843, 7922, 8256, 12767, 10415, 18877, 26675, 27544, 9928, 12052, 8043, 21519, 24719, 9879, 12029, 5032, 13840, 4049, 931, 6587, 6859, 9437, 7920, 12157, 28086, 11017, 1970, 2689, 4008, 5337, 13178, 19735, 19750, 11728, 2115, 20722, 6891, 8517, 8729, 19855, 6506, 22651, 23287]
truffle	oil	[11318, 14194, 23680, 30544, 2193, 14362, 3727, 4203, 1467, 2121, 2936, 7031, 8325, 8706, 11670, 11671, 12779, 16119, 18186, 21545, 21728, 68, 136, 137, 233, 310, 1314, 1331, 1896, 1898, 2080, 2367, 2621, 3496, 6563, 8291, 8710, 9252, 677, 1216, 2023, 2371, 5180, 8884, 9640, 10666, 10832, 10920, 12073, 12530, 15031, 15814, 15893, 15898, 17790, 21262, 21363]
actual	restaurant	[2765, 8396, 14557, 9387, 18530, 7422, 25753, 7597, 9297, 23621, 20405]
cheese	sandwich	[13788, 20912, 20913, 23815, 25991, 29253, 1345, 1975, 9237, 9321, 10602, 12461, 13028, 13962, 14236, 14663, 19092, 21471, 23400, 20229, 4174, 4177, 4182, 4185, 5369, 6500, 9908, 16571, 18856, 19000, 19341, 20945, 1647, 11149, 11752, 12190, 13057, 13815, 15514, 15526, 15844, 17787, 21589, 24606, 24637, 26328, 26858, 27781, 4190]
saturday	morning	[221, 646, 1800, 3833, 22780, 22824, 23713, 33266, 46321, 49701, 866, 1515, 2505, 3345, 5005, 6426, 6723, 11526, 12151, 12555, 12967, 12987, 14050, 15538, 15782, 18078, 18105, 19727, 20685, 20982, 21743, 22241, 22846, 23250, 24613, 24628, 26670, 27866, 28073, 28530, 29956, 30836, 1160, 7392, 7619, 9853, 9883, 10464, 11047, 15213, 18435, 22689, 7330, 13243, 558, 836, 1037, 4367, 5208, 6002, 6341, 6568, 7447, 7518, 7614, 8457, 8885, 10595, 11412, 12755, 13910, 15078, 15343, 15587, 15762, 16056, 16803, 16917, 17594, 17820, 18455, 18456, 21522, 23692, 23712, 23747, 4064, 7182, 12903, 20585, 1784, 4639, 5179, 5858, 24258, 2378, 10110, 19402, 23922, 11581, 6552, 6783, 6928, 7104, 7839, 8574, 8981, 10551, 11329, 12127, 20886, 21265, 24080, 25723, 27775]
big	plus	[13055, 28373, 21662, 1597, 1938, 16216, 23533, 28358, 31601, 7564, 4037, 1758, 4512, 4685, 11063, 14724, 30961, 6233, 7134, 13320, 9726, 7446, 12927, 34006]
good	reviews	[5692, 18688, 1033, 21458, 32358, 2867, 7614, 7615, 12539, 14392, 17585, 23982, 33477, 37858, 11989, 18478, 20372, 10479, 19678, 22447, 23271, 5824, 6312, 770, 7408, 8000, 13017, 18799, 21340, 22994, 26062, 1390, 12734, 13108, 21195, 5009, 19176, 20412, 28048, 33408, 33623, 2506, 13347, 13868, 7444, 4478, 10850, 7154, 9088, 21023, 35490, 35527, 6067, 2920, 6718, 11424, 4617, 8526, 6089, 8581, 8951, 2492, 6783, 13166, 21317, 4690, 5850, 19930, 6664, 10354, 10564, 6204, 22674, 8294]
pecan	sauce	[1120, 2608, 2658, 2805, 2900, 4646, 8091, 9046, 11639, 12129, 12131, 12739, 15708, 15908, 15915, 20213, 20854, 20947, 21158, 22116, 23378, 23839, 23853, 23995, 24297, 24348, 24699, 26542, 26602, 27380, 28020, 28465, 28469, 29028, 29063, 29206, 30046, 31868, 32126, 20545, 18291]
excellent	food	[5593, 8534, 15667, 16111, 18609, 20665, 22644, 259, 5574, 9268, 10988, 11355, 12000, 13482, 17523, 17825, 24846, 26329, 27985, 30300, 34549, 37817, 44213, 44425, 44746, 44959, 45530, 47475, 48665, 49891, 50160, 8386, 13335, 15880, 16128, 19583, 26862, 29950, 2956, 5053, 7317, 23128, 1739, 7540, 3106, 4557, 8858, 13288, 13357, 15096, 15288, 16038, 22520, 23252, 6294, 15227, 16893, 27208, 31919, 34141, 515, 2043, 2468, 3000, 3506, 4695, 5712, 6572, 7204, 7207, 7824, 7835, 8104, 8683, 8695, 8979, 10075, 11337, 12113, 12515, 12714, 14661, 14975, 15167, 16479, 16645, 16865, 16974, 17128, 17621, 18131, 873, 6161, 2257, 2730, 3508, 3556, 4608, 5195, 6493, 7646, 8344, 8462, 8966, 9505, 10437, 10489, 16157, 17028, 26071, 27144, 29666, 33278, 34022, 21123, 528, 1015, 2188, 8990, 9207, 10807, 11428, 14017, 14117, 14529, 14640, 15541, 15846, 5470, 6522, 7736, 8426, 8536, 9325, 10176, 12287, 13155, 1161, 1597, 1633, 1963, 6120, 6391, 7826, 7938, 8522, 8962, 9158, 9720, 3181, 10944, 12336, 28261, 811, 819, 6761, 7084, 7570, 7638, 7794, 9140, 10427, 11194, 11344, 13119, 13769, 14222, 15233, 15628, 15753, 17167, 17231, 17888, 18221, 18674, 18918, 19109, 19313, 19869, 19965, 20507, 20668, 20706, 20856, 20935, 20949, 21033, 21256, 21375, 21567, 22203, 3626, 7972, 9107, 1520, 13075, 20542, 14872, 23038, 27286, 37566, 745, 6825, 6974, 19997, 4349, 9660, 5046, 14228, 405, 1037, 9008]
